label,n,d,T,j,true,est,bias,q0,q1,bstd,covered,time
ours,50,3,100,0,-0.26267668028286395,-0.39566106742315216,-0.1329843871402882,-0.47499189748719134,-0.31424599764027705,0.04721193247266182,False,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.31358247595236277,-0.05090579566949882,-0.3973001162050733,-0.21888559148123385,0.05047063823200692,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2593275696772477,0.003349110605616268,-0.3288594713128136,-0.19920345529446395,0.034206868602586774,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.22341628934346805,0.0392603909393959,-0.30127935251095783,-0.1605134564006078,0.04089257092076642,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2873067221734848,-0.024630041890620846,-0.3831167662306258,-0.2155712341944562,0.04666116932345217,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2678432331190773,-0.005166552836213367,-0.3338561253799642,-0.19695429878156862,0.03606028383157352,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.23421104796459802,0.028465632318265932,-0.3196668895321175,-0.16875355093481637,0.039241162810692176,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.3237647120805992,-0.061088031797735254,-0.423896427168624,-0.2310711395391418,0.052476817269455384,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.22730298962169654,0.03537369066116741,-0.30328473945906553,-0.16210063894127866,0.03994318946981577,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2841012640922722,-0.02142458380940826,-0.38599869419718896,-0.2041914675123009,0.04368907363418079,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.3010029148495559,-0.03832623456669193,-0.378870603137416,-0.23581508470626375,0.0384238361803464,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.23292206312327157,0.029754617159592378,-0.28835304581742915,-0.1596253246001457,0.034159342943709266,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2619694777163582,0.0007072025665057491,-0.3187081070776171,-0.1917759856880834,0.03670201344162879,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.19462341567634903,0.06805326460651492,-0.27160338852994015,-0.10418856929913606,0.039520888176042705,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.24763690462236915,0.015039775660494803,-0.3209279857052547,-0.15475398520480846,0.04531541562453823,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2760687655002435,-0.013392085217379557,-0.3523647455380887,-0.20279889435570983,0.04013973333621552,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.28949119797449596,-0.02681451769163201,-0.3576490296556688,-0.2154649931666283,0.040131116714800255,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.21839294364504258,0.04428373663782137,-0.2857397414059371,-0.14823117879847827,0.038311017215668486,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.22027201651269068,0.04240466377017327,-0.32822510650583936,-0.1403378656223101,0.05114284821277741,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2257857722870395,0.03689090799582445,-0.3171121687876336,-0.15476634216292978,0.04327837165935679,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.17951926595389853,0.08315741432896542,-0.239634596881494,-0.11256248355154154,0.035535607333522,False,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.20585774002642282,0.05681894025644113,-0.2722959977146724,-0.12212102934755602,0.03951981029503209,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.311291883022512,-0.048615202739648034,-0.38584111594474657,-0.23321222088623939,0.03925586466643602,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.26114059614408675,0.001536084138777205,-0.37228779208503265,-0.1761140159882001,0.0551112777904433,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2707474205410717,-0.008070740258207754,-0.35128881603061685,-0.19261020811073215,0.039674040300931884,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.25002038058743087,0.012656299695433082,-0.3372619920286125,-0.17788887873087547,0.04257641757086999,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2602203860278772,0.002456294254986724,-0.34376614575564124,-0.18247527766585275,0.04414318696515789,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2682417473580265,-0.0055650670751625775,-0.3582176481544002,-0.17684256071268803,0.046840071408664745,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2358575373071311,0.026819142975732846,-0.3041149779641611,-0.1623618526124294,0.036805220929313244,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.24487974394898146,0.01779693633388249,-0.3202806052977957,-0.1634029330974609,0.041765388721659094,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.23610108323259832,0.02657559705026563,-0.29213760380474885,-0.16252575682113632,0.03491832469531178,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.23518908096615593,0.027487599316708022,-0.30591235791074983,-0.16214986584968138,0.035707462579651926,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.24955536584887564,0.013121314433988313,-0.32552235382568323,-0.14838056989825432,0.049686936202127496,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.3147510778496777,-0.05207439756681376,-0.40579448880955915,-0.24911785623374375,0.044983079542166314,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2784464418537721,-0.015769761570908147,-0.3488129394936435,-0.20460131839983614,0.041813685475366215,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.347381226833095,-0.08470454655023107,-0.42925496103602795,-0.24125152288332116,0.05342334877977647,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.29719093575301325,-0.0345142554701493,-0.35878601514700853,-0.23565612737122335,0.031047900104955364,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.29283261572489466,-0.030155935442030712,-0.3760890098310531,-0.18810585579567804,0.04885720736886535,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2633079965843158,-0.0006313163014518564,-0.34550015132701445,-0.20305436504347446,0.03456572094080291,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2527340637277742,0.009942616555089767,-0.330827814528855,-0.17370910507936432,0.04305461090814145,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.24574209708073205,0.016934583202131898,-0.3145856785464625,-0.16221433210916825,0.0424672172990342,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.26176367387102806,0.0009130064118358927,-0.3382880957361053,-0.18534369184175445,0.03897413177525891,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.3353885527491343,-0.07271187246627037,-0.42540896572374143,-0.2566774879857721,0.04774041748747543,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.39633661697577693,-0.13365993669291298,-0.49819839369200525,-0.3029105943773168,0.05158793375567901,False,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.18693384549191688,0.07574283479094707,-0.2405642861898747,-0.12227562061185089,0.03210178297624319,False,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2905357444820144,-0.027859064199150463,-0.3744577998120827,-0.22501053866764503,0.03986750102378389,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.32054659326834517,-0.05786991298548122,-0.3876934783225127,-0.24369875357781226,0.03699689674692696,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2642175849417442,-0.0015409046588802378,-0.3279991003988146,-0.19306872193440178,0.03457788613108626,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.24797011330174834,0.01470656698111561,-0.3485755659044785,-0.16271447014473017,0.053780612025781854,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.23165213593633685,0.0310245443465271,-0.3060019970960299,-0.1591094520211819,0.03950750417815629,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2702517695097979,-0.007575089226933951,-0.3309859690410181,-0.1904260510296471,0.03614581570893053,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.23109403282629426,0.03158264745656969,-0.29890381908083474,-0.16121293457312164,0.037604535355786894,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2843234357457904,-0.021646755462926437,-0.3916036390050639,-0.19656758654519393,0.04890659625050649,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.296639650720526,-0.033962970437662054,-0.3895011209666446,-0.235293948393089,0.039452464414561024,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.21458791113612163,0.048088769146742316,-0.2862911815686383,-0.11090266580975978,0.04150962461412086,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2574399011998974,0.005236779082966547,-0.34015271188875784,-0.1848770231859954,0.04055913789109739,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.28138057434067,-0.018703894057806036,-0.3769936389394017,-0.20482085822607293,0.0488182334805274,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2213023144390562,0.04137436584380774,-0.3010416966064138,-0.1547718828038442,0.036112800790839505,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.24941376932629916,0.013262910956564788,-0.3237350764051798,-0.17674648812073548,0.03587068797132656,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.24099578624773083,0.021680894035133125,-0.33836206595302654,-0.1728431663689054,0.041335718115431144,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.3111603104768146,-0.04848363019395063,-0.3800772363345107,-0.22058835739988808,0.04537396075923928,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2613362014938069,0.0013404787890570757,-0.32444116897196995,-0.2051676854077114,0.032466737747136105,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.23691807638228748,0.025758603900576466,-0.3332902527688146,-0.17146278642937032,0.04424358733287781,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2382485344312788,0.024428145851585148,-0.34385059774228277,-0.1634704514992378,0.0482318674697163,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.16874273509030868,0.09393394519255527,-0.2716722021674944,-0.09113848611168028,0.045791859725592216,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2667567095641239,-0.004080029281259945,-0.3667632268905203,-0.18315902262807618,0.04884842724106002,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.24243048191615318,0.020246198366710766,-0.3369707580885227,-0.15064527878955083,0.052645215674584495,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2851639688699424,-0.022487288587078436,-0.36134992440432023,-0.2187784442415303,0.036873787542283404,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.265005800317147,-0.0023291200342830387,-0.3376842150004556,-0.18585042403400515,0.0373099640123597,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.27296555626253627,-0.010288875979672318,-0.3483765928948325,-0.18751102675174328,0.04296457955267419,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2653504466666884,-0.0026737663838244385,-0.3399695611371336,-0.18498835610232964,0.03894339334343255,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.22710681721057951,0.035569863072284436,-0.3378263784204759,-0.1344477744582166,0.050920033649083624,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.28321572799485123,-0.02053904771198728,-0.3742563813623837,-0.20370156828892913,0.046832972772115754,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2662557497451766,-0.003579069462312623,-0.35205622798298175,-0.20687781532404667,0.04184143871373972,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.28415097561879654,-0.02147429533593259,-0.3661563683465787,-0.21217176401256085,0.040707577452295,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.25622701697372274,0.006449663309141207,-0.34028254921756007,-0.1711066809291218,0.04417054704987346,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2546413285352535,0.008035351747610442,-0.3175240367472992,-0.16624038344307415,0.044449325331996505,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2697122198174521,-0.007035539534588131,-0.34508276420477213,-0.18127408488082664,0.04247674475160467,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.4160820548861436,-0.15340537460327963,-0.4866836846483436,-0.3477786210871406,0.037750871984550176,False,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2792023930454705,-0.01652571276260656,-0.36488416806292207,-0.21050156549357954,0.0438080646105061,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2287471391308391,0.033929541152024845,-0.2978346205678071,-0.15992968430811982,0.036220783007620855,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.24293981857243763,0.019736861710426323,-0.35862016817680376,-0.14505126440168598,0.052544246739727754,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.30940935242033796,-0.04673267213747401,-0.38557195895124663,-0.22894515722183945,0.04319526947246149,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.26675583714268286,-0.004079156859818911,-0.36035604382242475,-0.15839036989635621,0.04887352529151768,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.25980115308987645,0.0028755271929875037,-0.3254054868127165,-0.17970152870528033,0.03737607232962376,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.24328483796758868,0.01939184231527527,-0.31994731645092755,-0.16224825073234742,0.0398564743055306,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2688071409367763,-0.006130460653912373,-0.3525107865360841,-0.19426636762265165,0.04389619946813521,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.23072032887215316,0.03195635141071079,-0.2952617372636964,-0.14986132453918666,0.03684787217789781,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2510852067435695,0.011591473539294461,-0.3263111321199578,-0.1798988458726358,0.03751524923377092,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2742401746605749,-0.011563494377710926,-0.3285166236841803,-0.1934208854560446,0.03917236507301858,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.23471791585740187,0.02795876442546208,-0.3139363584143559,-0.16310299223774807,0.03909607494680081,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.243594243396809,0.01908243688605496,-0.3299878471536707,-0.18161742771412404,0.04136389139973347,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2296779805804406,0.03299869970242336,-0.33263826112315975,-0.14931764887750054,0.04888071890275785,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2923605059435126,-0.029683825660648644,-0.3495760983958567,-0.22370740041494663,0.03757406174241171,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.32887029284150604,-0.06619361255864209,-0.4038200075630458,-0.24460695395422016,0.04192699799964633,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.26469901638620114,-0.0020223361033371856,-0.33582703231912264,-0.1707629634928257,0.04554082839752741,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2626286487250674,4.803155779653512e-05,-0.3352897968726401,-0.2010776379388969,0.032614239094717105,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.43176966355107455,-0.1690929832682106,-0.5177818969343336,-0.3627842614834757,0.04043454636546191,False,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.28693964547382683,-0.024262965190962882,-0.35814685420487785,-0.2080933735401821,0.04018762724178176,True,11982.835673570633
ours,50,3,100,0,-0.26267668028286395,-0.2840021868297604,-0.021325506546896467,-0.37803054022462224,-0.18917220554805642,0.04817512374155272,True,11982.835673570633
